SK_FATO_META;ID_META_ORIGEM;SK_TEMPO;SK_LOJA;SK_CANALVENDA;SK_PRODUTO;SK_CATEGORIA;SK_MARCA;ANO;MES;ANO_MES;TIPO_META;META_FATURAMENTO_BRUTO;META_FATURAMENTO_LIQUIDO;META_QTD_VENDAS;META_QTD_ITENS;META_TICKET_MEDIO;META_MARGEM_BRUTA;META_PERCENTUAL_MARGEM;DATA_INICIO_META;DATA_FIM_META;FL_META_ATIVA;DATA_CARGA;DATA_ATUALIZACAO_DW
477;MET00000477;20250101;10;3;;7;;2025;1;2025-01;MISTA;28446.49;26680.44;990.9103;2772.8651;26.93;5880.24;22.0395;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
478;MET00000478;20250101;10;3;;8;;2025;1;2025-01;MISTA;116358.64;111580.91;2011.6826;4844.397;55.47;39930.7;35.7863;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
479;MET00000479;20250101;10;3;;9;;2025;1;2025-01;MISTA;130351.13;124944.48;3071.3735;5672.9194;40.68;40924.12;32.7538;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
480;MET00000480;20250101;10;3;;10;;2025;1;2025-01;MISTA;129236.7;117615.28;2182.1929;2938.8059;53.9;42618.65;36.2356;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
481;MET00000481;20250101;10;4;;1;;2025;1;2025-01;MISTA;125063.78;113041.84;2550.7163;3570.7794;44.32;31775.1;28.1091;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
482;MET00000482;20250101;10;4;;2;;2025;1;2025-01;MISTA;123018.97;109092.68;1939.7987;3042.2349;56.24;37795.06;34.6449;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
483;MET00000483;20250101;10;4;;3;;2025;1;2025-01;MISTA;88933.21;85490.35;2124.9607;5759.1167;40.23;17994.13;21.0481;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
484;MET00000484;20250101;10;4;;4;;2025;1;2025-01;MISTA;53376.96;49080.13;591.9671;990.571;82.91;16193.85;32.9947;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
485;MET00000485;20250101;10;4;;5;;2025;1;2025-01;MISTA;89777.63;86346.0;1370.7906;1741.8765;62.99;22095.08;25.589;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
486;MET00000486;20250101;10;4;;6;;2025;1;2025-01;MISTA;77895.22;71341.94;2915.6009;7270.4934;24.47;12927.64;18.1207;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
487;MET00000487;20250101;10;4;;7;;2025;1;2025-01;MISTA;117263.71;108975.34;566.4015;723.3952;192.4;24029.53;22.0504;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
488;MET00000488;20250101;10;4;;8;;2025;1;2025-01;MISTA;72243.86;64260.36;3462.2313;5344.1444;18.56;13224.37;20.5794;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
489;MET00000489;20250101;10;4;;9;;2025;1;2025-01;MISTA;78322.31;73950.86;3438.0504;4721.398;21.51;21254.66;28.7416;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
490;MET00000490;20250101;10;4;;10;;2025;1;2025-01;MISTA;128869.33;121498.63;1213.5456;1837.1558;100.12;37737.0;31.0596;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
491;MET00000491;20250101;10;5;;1;;2025;1;2025-01;MISTA;111840.49;99661.1;2775.6393;6512.1156;35.91;32732.21;32.8435;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
492;MET00000492;20250101;10;5;;2;;2025;1;2025-01;MISTA;158892.36;151210.71;3045.3349;4392.9879;49.65;33524.51;22.1707;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
493;MET00000493;20250101;10;5;;3;;2025;1;2025-01;MISTA;86714.1;80928.65;2415.1985;3103.8469;33.51;28594.71;35.3332;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
494;MET00000494;20250101;10;5;;4;;2025;1;2025-01;MISTA;44549.72;40641.12;3006.0227;6699.0803;13.52;13668.44;33.632;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
495;MET00000495;20250101;10;5;;5;;2025;1;2025-01;MISTA;66663.42;59251.54;3011.5991;6683.0795;19.67;18172.71;30.6704;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
496;MET00000496;20250101;10;5;;6;;2025;1;2025-01;MISTA;131778.22;116050.78;2198.8799;6070.0423;52.78;30679.99;26.4367;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
497;MET00000497;20250101;10;5;;7;;2025;1;2025-01;MISTA;109692.53;101612.17;1607.4014;3260.8729;63.22;20931.08;20.599;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
498;MET00000498;20250101;10;5;;8;;2025;1;2025-01;MISTA;64972.9;59715.62;1458.992;2167.2221;40.93;21429.52;35.886;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
499;MET00000499;20250101;10;5;;9;;2025;1;2025-01;MISTA;84156.37;79312.05;1304.3522;2063.1975;60.81;16903.21;21.3123;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
500;MET00000500;20250101;10;5;;10;;2025;1;2025-01;MISTA;60309.89;54580.96;2460.5652;6758.9465;22.18;16448.36;30.1357;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
501;MET00000501;20250101;11;1;;1;;2025;1;2025-01;MISTA;162289.11;153946.13;1308.582;3278.9554;117.64;29466.1;19.1405;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
502;MET00000502;20250101;11;1;;2;;2025;1;2025-01;MISTA;31489.66;29089.33;1795.1987;4804.6168;16.2;5444.93;18.718;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
503;MET00000503;20250101;11;1;;3;;2025;1;2025-01;MISTA;169447.19;161621.21;3207.0213;6696.8294;50.4;49040.5;30.3429;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
504;MET00000504;20250101;11;1;;4;;2025;1;2025-01;MISTA;88429.47;84194.15;2610.636;4552.9585;32.25;30724.33;36.4922;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
505;MET00000505;20250101;11;1;;5;;2025;1;2025-01;MISTA;114389.27;107271.69;1948.2405;3828.0886;55.06;37247.98;34.723;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
506;MET00000506;20250101;11;1;;6;;2025;1;2025-01;MISTA;103193.23;99863.58;1350.9553;2449.5308;73.92;34962.91;35.0107;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
507;MET00000507;20250101;11;1;;7;;2025;1;2025-01;MISTA;87483.97;79232.65;3087.9652;4451.8209;25.66;14909.25;18.8171;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
508;MET00000508;20250101;11;1;;8;;2025;1;2025-01;MISTA;55028.2;50592.57;1008.5319;2126.4358;50.16;10672.21;21.0944;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
509;MET00000509;20250101;11;1;;9;;2025;1;2025-01;MISTA;97885.68;92004.72;1363.9174;2853.4829;67.46;17420.89;18.9348;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
510;MET00000510;20250101;11;1;;10;;2025;1;2025-01;MISTA;159353.15;144451.13;1058.5225;2379.8921;136.46;27149.82;18.7952;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
511;MET00000511;20250101;11;2;;1;;2025;1;2025-01;MISTA;62387.26;58458.14;1654.9001;3303.663;35.32;14490.8;24.7883;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
512;MET00000512;20250101;11;2;;2;;2025;1;2025-01;MISTA;139911.88;124879.46;3402.6938;5328.4009;36.7;29247.02;23.4202;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
513;MET00000513;20250101;11;2;;3;;2025;1;2025-01;MISTA;92932.42;88620.79;2208.7516;3311.4249;40.12;27099.68;30.5794;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
514;MET00000514;20250101;11;2;;4;;2025;1;2025-01;MISTA;34061.19;30585.56;1221.857;2403.0817;25.03;8634.85;28.2318;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
515;MET00000515;20250101;11;2;;5;;2025;1;2025-01;MISTA;161785.89;149294.33;3312.2248;4477.0524;45.07;54258.6;36.3434;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
516;MET00000516;20250101;11;2;;6;;2025;1;2025-01;MISTA;86613.1;80688.8;3299.2021;6169.6772;24.46;14625.72;18.1261;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
517;MET00000517;20250101;11;2;;7;;2025;1;2025-01;MISTA;167038.54;151944.79;2747.2383;7498.8028;55.31;52064.51;34.2654;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
518;MET00000518;20250101;11;2;;8;;2025;1;2025-01;MISTA;153574.89;143456.13;1412.8142;3663.3095;101.54;29140.08;20.3129;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
519;MET00000519;20250101;11;2;;9;;2025;1;2025-01;MISTA;142838.85;128585.28;1054.2394;2590.8993;121.97;41335.87;32.1467;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
520;MET00000520;20250101;11;2;;10;;2025;1;2025-01;MISTA;145765.77;137907.92;2850.3012;4280.3931;48.38;41757.58;30.2793;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
521;MET00000521;20250101;11;3;;1;;2025;1;2025-01;MISTA;30924.78;27491.35;3013.8759;6712.2034;9.12;8088.4;29.4216;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
522;MET00000522;20250101;11;3;;2;;2025;1;2025-01;MISTA;72361.57;69086.95;545.3457;679.8478;126.68;13801.2;19.9766;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
523;MET00000523;20250101;11;3;;3;;2025;1;2025-01;MISTA;135894.94;130228.1;3225.9368;5204.9552;40.37;44067.94;33.839;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
524;MET00000524;20250101;11;3;;4;;2025;1;2025-01;MISTA;126039.99;115354.64;2212.7901;5497.9586;52.13;40142.99;34.7996;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
525;MET00000525;20250101;11;3;;5;;2025;1;2025-01;MISTA;104068.12;93748.08;2506.9057;6362.5128;37.4;27070.66;28.876;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
526;MET00000526;20250101;11;3;;6;;2025;1;2025-01;MISTA;89533.73;82569.04;3340.9504;4317.3032;24.71;23302.52;28.2219;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
527;MET00000527;20250101;11;3;;7;;2025;1;2025-01;MISTA;106299.18;94271.03;1949.396;5429.3424;48.36;24326.16;25.8045;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
528;MET00000528;20250101;11;3;;8;;2025;1;2025-01;MISTA;37553.22;34617.68;2774.6079;7511.4197;12.48;11354.9;32.8009;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
529;MET00000529;20250101;11;3;;9;;2025;1;2025-01;MISTA;89086.11;80523.38;3405.2284;5409.6033;23.65;20393.0;25.3256;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
530;MET00000530;20250101;11;3;;10;;2025;1;2025-01;MISTA;99034.18;88376.14;2378.7776;6139.1245;37.15;32995.67;37.3355;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
531;MET00000531;20250101;11;4;;1;;2025;1;2025-01;MISTA;40378.43;36944.85;864.1904;1551.0107;42.75;13465.3;36.447;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
532;MET00000532;20250101;11;4;;2;;2025;1;2025-01;MISTA;135107.12;122643.87;1880.1562;4461.4789;65.23;44055.99;35.9219;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
533;MET00000533;20250101;11;4;;3;;2025;1;2025-01;MISTA;94419.93;88118.19;824.8172;2098.7215;106.83;31900.23;36.2016;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
534;MET00000534;20250101;11;4;;4;;2025;1;2025-01;MISTA;36090.93;32714.15;3381.6488;8125.8854;9.67;6161.17;18.8333;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
535;MET00000535;20250101;11;4;;5;;2025;1;2025-01;MISTA;108706.84;102287.28;1610.1268;3479.1293;63.53;33607.71;32.8562;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
536;MET00000536;20250101;11;4;;6;;2025;1;2025-01;MISTA;105381.32;98710.85;890.8752;2043.4194;110.8;17923.88;18.158;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
537;MET00000537;20250101;11;4;;7;;2025;1;2025-01;MISTA;37209.72;35182.27;1601.4831;2288.1201;21.97;11837.83;33.6471;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
538;MET00000538;20250101;11;4;;8;;2025;1;2025-01;MISTA;75281.47;71827.88;1255.6466;2388.3958;57.2;23156.51;32.2389;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
539;MET00000539;20250101;11;4;;9;;2025;1;2025-01;MISTA;173891.6;164373.33;2325.977;6007.6218;70.67;43755.84;26.6198;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
540;MET00000540;20250101;11;4;;10;;2025;1;2025-01;MISTA;160054.12;147964.8;3335.7881;5055.7815;44.36;52160.22;35.2518;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
541;MET00000541;20250101;11;5;;1;;2025;1;2025-01;MISTA;71797.08;67775.79;2846.9806;6737.5635;23.81;21760.36;32.1064;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
542;MET00000542;20250101;11;5;;2;;2025;1;2025-01;MISTA;91183.66;81425.79;1609.3209;4031.7763;50.6;16088.17;19.7581;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
543;MET00000543;20250101;11;5;;3;;2025;1;2025-01;MISTA;72343.22;64759.34;1568.1654;3725.7075;41.3;15665.11;24.1897;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
544;MET00000544;20250101;11;5;;4;;2025;1;2025-01;MISTA;174261.95;154174.14;787.5503;1795.9573;195.76;54581.96;35.4028;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
545;MET00000545;20250101;11;5;;5;;2025;1;2025-01;MISTA;103945.58;95858.68;3050.8793;6857.4027;31.42;25092.62;26.1767;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
546;MET00000546;20250101;11;5;;6;;2025;1;2025-01;MISTA;133896.54;118991.75;986.1916;2465.0138;120.66;31562.57;26.525;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
547;MET00000547;20250101;11;5;;7;;2025;1;2025-01;MISTA;76042.85;69999.02;1152.3306;2369.9515;60.75;13536.4;19.338;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
548;MET00000548;20250101;11;5;;8;;2025;1;2025-01;MISTA;44909.23;43460.33;3314.4102;7357.6725;13.11;13933.43;32.0601;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
549;MET00000549;20250101;11;5;;9;;2025;1;2025-01;MISTA;172617.2;153429.52;820.6344;1307.4012;186.96;41943.66;27.3374;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
550;MET00000550;20250101;11;5;;10;;2025;1;2025-01;MISTA;37661.13;35108.51;1269.7593;2836.0319;27.65;10878.77;30.9861;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
551;MET00000551;20250101;12;1;;1;;2025;1;2025-01;MISTA;135467.34;128654.56;580.493;1534.3395;221.63;28048.97;21.8018;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
552;MET00000552;20250101;12;1;;2;;2025;1;2025-01;MISTA;90211.25;87120.18;2526.8186;4881.5687;34.48;23652.12;27.1488;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
553;MET00000553;20250101;12;1;;3;;2025;1;2025-01;MISTA;73351.97;68135.4;1877.1434;3507.006;36.3;12840.41;18.8454;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
554;MET00000554;20250101;12;1;;4;;2025;1;2025-01;MISTA;30201.34;28850.62;844.35;1231.6434;34.17;10017.13;34.7207;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
555;MET00000555;20250101;12;1;;5;;2025;1;2025-01;MISTA;25143.3;23634.56;2143.1533;5891.5493;11.03;6964.59;29.4678;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
556;MET00000556;20250101;12;1;;6;;2025;1;2025-01;MISTA;124425.43;120133.55;3236.4714;8133.71;37.12;22919.52;19.0784;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
557;MET00000557;20250101;12;1;;7;;2025;1;2025-01;MISTA;177086.16;166276.49;1191.1155;2618.1448;139.6;31211.45;18.7708;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
558;MET00000558;20250101;12;1;;8;;2025;1;2025-01;MISTA;144670.16;130198.84;1167.2317;2886.2474;111.54;40278.59;30.9362;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
559;MET00000559;20250101;12;1;;9;;2025;1;2025-01;MISTA;46934.17;44095.08;1418.9642;3170.2358;31.08;14438.22;32.7434;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
560;MET00000560;20250101;12;1;;10;;2025;1;2025-01;MISTA;81986.18;77702.44;1694.8961;3987.8121;45.84;23655.71;30.444;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
561;MET00000561;20250101;12;2;;1;;2025;1;2025-01;MISTA;81146.47;77625.93;2752.4168;4929.1037;28.2;26920.22;34.6794;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
562;MET00000562;20250101;12;2;;2;;2025;1;2025-01;MISTA;67378.86;60514.5;659.663;1302.3843;91.74;13476.41;22.2697;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
563;MET00000563;20250101;12;2;;3;;2025;1;2025-01;MISTA;28417.31;26411.38;2864.2106;7814.6463;9.22;9825.13;37.2004;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
564;MET00000564;20250101;12;2;;4;;2025;1;2025-01;MISTA;176298.37;167439.31;3227.1873;7993.5438;51.88;48768.07;29.1258;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
565;MET00000565;20250101;12;2;;5;;2025;1;2025-01;MISTA;112185.18;100496.96;1340.9081;2361.2996;74.95;29378.29;29.233;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
566;MET00000566;20250101;12;2;;6;;2025;1;2025-01;MISTA;107292.63;103776.21;522.4327;1341.7595;198.64;25290.3;24.37;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
567;MET00000567;20250101;12;2;;7;;2025;1;2025-01;MISTA;85910.26;75941.88;1822.9092;4890.0437;41.66;20315.46;26.7513;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
568;MET00000568;20250101;12;2;;8;;2025;1;2025-01;MISTA;171920.08;153151.48;1347.5244;2808.7607;113.65;31304.75;20.4404;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
569;MET00000569;20250101;12;2;;9;;2025;1;2025-01;MISTA;33625.61;30717.23;613.6395;1449.3174;50.06;7133.76;23.224;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
570;MET00000570;20250101;12;2;;10;;2025;1;2025-01;MISTA;99131.0;96083.97;2760.6062;7323.118;34.81;22840.24;23.7711;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
571;MET00000571;20250101;12;3;;1;;2025;1;2025-01;MISTA;74807.84;66788.25;2994.0309;8275.603;22.31;14502.65;21.7144;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
572;MET00000572;20250101;12;3;;2;;2025;1;2025-01;MISTA;126256.75;112548.1;2601.6071;4009.3609;43.26;29368.22;26.0939;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
573;MET00000573;20250101;12;3;;3;;2025;1;2025-01;MISTA;165482.38;154419.16;2729.2632;3686.6731;56.58;51233.75;33.1784;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
574;MET00000574;20250101;12;3;;4;;2025;1;2025-01;MISTA;28401.63;25071.54;3129.5746;6869.3141;8.01;6651.72;26.531;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
575;MET00000575;20250101;12;3;;5;;2025;1;2025-01;MISTA;84518.73;78297.18;2026.7553;2924.7856;38.63;20351.51;25.9926;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
576;MET00000576;20250101;12;3;;6;;2025;1;2025-01;MISTA;83899.41;77605.58;1930.4058;3573.04;40.2;25982.26;33.4799;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
577;MET00000577;20250101;12;3;;7;;2025;1;2025-01;MISTA;106675.61;97254.89;1333.441;3423.8503;72.94;34797.14;35.7793;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
578;MET00000578;20250101;12;3;;8;;2025;1;2025-01;MISTA;44580.12;40212.77;2832.228;4916.305;14.2;14887.14;37.0209;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
579;MET00000579;20250101;12;3;;9;;2025;1;2025-01;MISTA;167138.69;158696.94;2838.2129;7046.7768;55.91;30008.46;18.9093;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
580;MET00000580;20250101;12;3;;10;;2025;1;2025-01;MISTA;148349.44;140658.58;2772.7981;5044.6985;50.73;45354.0;32.244;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
581;MET00000581;20250101;12;4;;1;;2025;1;2025-01;MISTA;153730.29;136837.77;1577.4912;3708.6152;86.74;42341.06;30.9425;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
582;MET00000582;20250101;12;4;;2;;2025;1;2025-01;MISTA;124049.45;110828.11;1870.7111;4647.8277;59.24;21459.53;19.3629;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
583;MET00000583;20250101;12;4;;3;;2025;1;2025-01;MISTA;171077.32;151244.46;1006.0945;1585.5207;150.33;53816.12;35.5822;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
584;MET00000584;20250101;12;4;;4;;2025;1;2025-01;MISTA;165239.78;154900.67;2686.9454;6232.2008;57.65;29246.36;18.8807;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
585;MET00000585;20250101;12;4;;5;;2025;1;2025-01;MISTA;157682.97;149786.29;1093.7697;2160.1822;136.94;49672.68;33.1624;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
586;MET00000586;20250101;12;4;;6;;2025;1;2025-01;MISTA;121196.38;113644.9;2711.7784;3944.2715;41.91;34651.96;30.4914;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
587;MET00000587;20250101;12;4;;7;;2025;1;2025-01;MISTA;164659.35;153364.88;2840.1929;4278.4581;54.0;34568.4;22.54;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
588;MET00000588;20250101;12;4;;8;;2025;1;2025-01;MISTA;44902.68;42383.82;2717.3007;4039.1496;15.6;10611.74;25.0372;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
589;MET00000589;20250101;12;4;;9;;2025;1;2025-01;MISTA;88208.33;83657.68;1291.3123;1765.8894;64.79;26923.06;32.1824;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
590;MET00000590;20250101;12;4;;10;;2025;1;2025-01;MISTA;100384.5;92027.53;3096.9818;7146.5781;29.72;22849.82;24.8293;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
591;MET00000591;20250101;12;5;;1;;2025;1;2025-01;MISTA;50756.31;46807.54;3497.2464;4417.1402;13.38;10807.85;23.09;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
592;MET00000592;20250101;12;5;;2;;2025;1;2025-01;MISTA;33744.29;31740.83;2623.2422;7073.1606;12.1;8156.5;25.6972;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
593;MET00000593;20250101;12;5;;3;;2025;1;2025-01;MISTA;131411.01;124877.38;711.2235;988.7303;175.58;38036.76;30.4593;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
594;MET00000594;20250101;12;5;;4;;2025;1;2025-01;MISTA;179229.06;170003.21;2477.783;3563.8604;68.61;60125.37;35.3672;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
595;MET00000595;20250101;12;5;;5;;2025;1;2025-01;MISTA;148369.44;140994.74;609.497;1413.2382;231.33;47953.78;34.011;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
596;MET00000596;20250101;12;5;;6;;2025;1;2025-01;MISTA;59453.3;53335.78;1408.1624;1767.195;37.88;15339.89;28.761;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
597;MET00000597;20250101;12;5;;7;;2025;1;2025-01;MISTA;146677.31;137815.56;2870.0571;5145.9295;48.02;29558.79;21.4481;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
598;MET00000598;20250101;12;5;;8;;2025;1;2025-01;MISTA;167177.63;150316.1;1430.4127;3224.9921;105.09;37870.71;25.194;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
599;MET00000599;20250101;12;5;;9;;2025;1;2025-01;MISTA;69815.39;66881.24;2181.5335;6079.9784;30.66;21931.38;32.7915;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
600;MET00000600;20250101;12;5;;10;;2025;1;2025-01;MISTA;161824.38;155380.82;903.1742;1301.563;172.04;35398.91;22.782;2025-01-01;2025-01-31;S;2026-07-01 10:00:00;
601;MET00000601;20250201;1;1;;1;;2025;2;2025-02;MISTA;113488.95;106189.47;846.9603;2331.0031;125.38;30936.51;29.1333;2025-02-01;2025-02-28;S;2026-07-01 10:00:00;
602;MET00000602;20250201;1;1;;2;;2025;2;2025-02;MISTA;130699.15;126605.08;935.508;1247.3633;135.33;47888.76;37.8253;2025-02-01;2025-02-28;S;2026-07-01 10:00:00;
603;MET00000603;20250201;1;1;;3;;2025;2;2025-02;MISTA;129187.25;123626.51;1772.6715;3787.0544;69.74;41548.94;33.6084;2025-02-01;2025-02-28;S;2026-07-01 10:00:00;
604;MET00000604;20250201;1;1;;4;;2025;2;2025-02;MISTA;147265.73;136802.62;3036.5661;3669.1839;45.05;50703.06;37.0629;2025-02-01;2025-02-28;S;2026-07-01 10:00:00;
605;MET00000605;20250201;1;1;;5;;2025;2;2025-02;MISTA;52374.74;47840.91;2435.1469;3244.819;19.65;17359.78;36.2865;2025-02-01;2025-02-28;S;2026-07-01 10:00:00;
606;MET00000606;20250201;1;1;;6;;2025;2;2025-02;MISTA;170334.45;158334.47;2320.4255;4084.3495;68.24;28655.21;18.0979;2025-02-01;2025-02-28;S;2026-07-01 10:00:00;
607;MET00000607;20250201;1;1;;7;;2025;2;2025-02;MISTA;172981.15;162270.78;3259.3543;6715.0597;49.79;35594.45;21.9352;2025-02-01;2025-02-28;S;2026-07-01 10:00:00;
608;MET00000608;20250201;1;1;;8;;2025;2;2025-02;MISTA;114081.65;107881.41;1293.3439;3095.1973;83.41;31512.64;29.2104;2025-02-01;2025-02-28;S;2026-07-01 10:00:00;
609;MET00000609;20250201;1;1;;9;;2025;2;2025-02;MISTA;42848.33;38587.82;2408.3189;4550.0601;16.02;13264.39;34.3746;2025-02-01;2025-02-28;S;2026-07-01 10:00:00;
610;MET00000610;20250201;1;1;;10;;2025;2;2025-02;MISTA;36091.95;33848.84;698.4012;1811.649;48.47;7692.23;22.7252;2025-02-01;2025-02-28;S;2026-07-01 10:00:00;
611;MET00000611;20250201;1;2;;1;;2025;2;2025-02;MISTA;174214.85;163984.65;2455.8411;3710.6653;66.77;32225.66;19.6516;2025-02-01;2025-02-28;S;2026-07-01 10:00:00;
612;MET00000612;20250201;1;2;;2;;2025;2;2025-02;MISTA;161382.11;149789.0;1066.8591;2602.3835;140.4;42832.95;28.5955;2025-02-01;2025-02-28;S;2026-07-01 10:00:00;
