SK_FATO_RUPTURA;ID_RUPTURA_ORIGEM;SK_TEMPO;SK_PRODUTO;SK_LOJA;SK_MOTIVO_RUPTURA;QTD_ESTOQUE_ESPERADO;QTD_ESTOQUE_DISPONIVEL;QTD_RUPTURA;DIAS_RUPTURA;VALOR_VENDA_PERDIDA;FL_RUPTURA;DATA_CARGA;DATA_ATUALIZACAO_DW
1378;RUP00001378;20251201;56;2;2;21;0;21;5.72;2604.33;S;2026-07-01 10:00:00;
1379;RUP00001379;20251125;109;7;7;27;0;27;6.35;3501.17;S;2026-07-01 10:00:00;
1380;RUP00001380;20251004;60;10;4;42;0;42;6.97;4176.46;S;2026-07-01 10:00:00;
1381;RUP00001381;20251026;102;3;6;27;0;27;4.08;1807.84;S;2026-07-01 10:00:00;
1382;RUP00001382;20251112;8;1;4;12;0;12;3.36;62.0;S;2026-07-01 10:00:00;
1383;RUP00001383;20251031;16;2;5;22;0;22;4.69;1427.6;S;2026-07-01 10:00:00;
1384;RUP00001384;20251004;33;5;4;20;0;20;4.09;317.84;S;2026-07-01 10:00:00;
1385;RUP00001385;20251206;115;7;7;14;0;14;3.91;1050.88;S;2026-07-01 10:00:00;
1386;RUP00001386;20251215;101;5;4;26;0;26;4.47;1500.59;S;2026-07-01 10:00:00;
1387;RUP00001387;20251005;17;8;2;20;0;20;1.46;1171.85;S;2026-07-01 10:00:00;
1388;RUP00001388;20251122;28;5;3;38;0;38;3.6;3130.51;S;2026-07-01 10:00:00;
1389;RUP00001389;20251117;24;2;6;24;0;24;5.77;3462.41;S;2026-07-01 10:00:00;
1390;RUP00001390;20251201;55;1;3;10;0;10;1.98;1042.16;S;2026-07-01 10:00:00;
1391;RUP00001391;20251206;98;8;5;24;0;24;1.1;783.79;S;2026-07-01 10:00:00;
1392;RUP00001392;20251110;90;1;2;20;0;20;6.24;555.68;S;2026-07-01 10:00:00;
1393;RUP00001393;20251104;109;10;7;27;0;27;5.52;3329.02;S;2026-07-01 10:00:00;
1394;RUP00001394;20251012;13;11;5;25;0;25;5.97;467.96;S;2026-07-01 10:00:00;
1395;RUP00001395;20251229;35;5;8;45;0;45;4.65;4929.98;S;2026-07-01 10:00:00;
1396;RUP00001396;20251128;61;11;6;17;0;17;1.84;2372.88;S;2026-07-01 10:00:00;
1397;RUP00001397;20251030;16;6;1;42;0;42;3.22;2461.62;S;2026-07-01 10:00:00;
1398;RUP00001398;20251227;28;9;4;38;0;38;5.43;4322.63;S;2026-07-01 10:00:00;
1399;RUP00001399;20251214;92;11;5;33;0;33;5.29;106.04;S;2026-07-01 10:00:00;
1400;RUP00001400;20251201;83;3;6;41;0;41;1.63;1183.7;S;2026-07-01 10:00:00;
1401;RUP00001401;20251203;29;12;6;39;0;39;5.65;1970.64;S;2026-07-01 10:00:00;
1402;RUP00001402;20251109;106;6;6;32;0;32;3.28;3932.93;S;2026-07-01 10:00:00;
1403;RUP00001403;20251221;93;2;7;18;0;18;3.49;1052.46;S;2026-07-01 10:00:00;
1404;RUP00001404;20251125;54;12;7;27;0;27;4.83;367.37;S;2026-07-01 10:00:00;
1405;RUP00001405;20251215;22;10;4;25;0;25;2.11;754.52;S;2026-07-01 10:00:00;
1406;RUP00001406;20251221;15;6;3;45;0;45;4.75;644.48;S;2026-07-01 10:00:00;
1407;RUP00001407;20251111;116;9;6;32;0;32;4.22;2398.75;S;2026-07-01 10:00:00;
1408;RUP00001408;20251010;2;7;6;42;0;42;4.59;3687.67;S;2026-07-01 10:00:00;
1409;RUP00001409;20251027;60;9;2;20;0;20;5.16;2147.26;S;2026-07-01 10:00:00;
1410;RUP00001410;20251216;24;12;7;34;0;34;4.2;3672.84;S;2026-07-01 10:00:00;
1411;RUP00001411;20251221;118;6;1;31;0;31;1.19;3571.09;S;2026-07-01 10:00:00;
1412;RUP00001412;20251101;4;8;4;25;0;25;6.38;948.39;S;2026-07-01 10:00:00;
1413;RUP00001413;20251215;56;11;8;43;0;43;6.55;4937.69;S;2026-07-01 10:00:00;
1414;RUP00001414;20251118;28;7;8;14;0;14;5.5;1145.23;S;2026-07-01 10:00:00;
1415;RUP00001415;20251107;104;2;6;33;0;33;5.69;433.37;S;2026-07-01 10:00:00;
1416;RUP00001416;20251025;58;6;1;40;0;40;4.26;1395.31;S;2026-07-01 10:00:00;
1417;RUP00001417;20251206;15;7;1;27;0;27;1.06;242.8;S;2026-07-01 10:00:00;
1418;RUP00001418;20251101;37;10;4;41;0;41;4.22;2816.99;S;2026-07-01 10:00:00;
1419;RUP00001419;20251023;73;7;7;11;0;11;4.05;854.03;S;2026-07-01 10:00:00;
1420;RUP00001420;20251109;90;2;8;29;0;29;6.43;1104.66;S;2026-07-01 10:00:00;
1421;RUP00001421;20251102;110;8;1;44;0;44;2.28;1020.45;S;2026-07-01 10:00:00;
1422;RUP00001422;20251224;40;5;4;16;0;16;4.4;701.11;S;2026-07-01 10:00:00;
1423;RUP00001423;20251218;63;11;2;31;0;31;4.43;1841.78;S;2026-07-01 10:00:00;
1424;RUP00001424;20251216;94;11;5;35;0;35;6.93;3559.41;S;2026-07-01 10:00:00;
1425;RUP00001425;20251204;57;6;7;32;0;32;2.25;1977.73;S;2026-07-01 10:00:00;
1426;RUP00001426;20251230;87;6;2;21;0;21;4.37;3666.11;S;2026-07-01 10:00:00;
1427;RUP00001427;20251006;43;4;6;31;0;31;5.25;2861.28;S;2026-07-01 10:00:00;
1428;RUP00001428;20251121;113;9;1;10;0;10;5.56;473.71;S;2026-07-01 10:00:00;
1429;RUP00001429;20251014;98;1;8;36;0;36;3.74;1714.09;S;2026-07-01 10:00:00;
1430;RUP00001430;20251104;99;3;5;19;0;19;2.99;1507.28;S;2026-07-01 10:00:00;
1431;RUP00001431;20251012;80;4;1;40;0;40;1.83;2591.05;S;2026-07-01 10:00:00;
1432;RUP00001432;20251105;1;6;7;43;0;43;1.65;2572.73;S;2026-07-01 10:00:00;
1433;RUP00001433;20251121;74;3;7;42;0;42;2.11;1220.9;S;2026-07-01 10:00:00;
1434;RUP00001434;20251024;47;8;5;38;0;38;1.82;3067.66;S;2026-07-01 10:00:00;
1435;RUP00001435;20251207;52;4;2;35;0;35;3.7;1333.68;S;2026-07-01 10:00:00;
1436;RUP00001436;20251021;91;4;7;28;0;28;3.39;1713.17;S;2026-07-01 10:00:00;
1437;RUP00001437;20251207;112;8;7;26;0;26;3.48;1383.12;S;2026-07-01 10:00:00;
1438;RUP00001438;20251222;83;10;7;44;0;44;1.98;2313.91;S;2026-07-01 10:00:00;
1439;RUP00001439;20251014;39;10;5;12;0;12;2.99;1167.12;S;2026-07-01 10:00:00;
1440;RUP00001440;20251102;16;10;8;10;0;10;2.7;650.21;S;2026-07-01 10:00:00;
1441;RUP00001441;20251113;12;8;7;40;0;40;3.86;274.44;S;2026-07-01 10:00:00;
1442;RUP00001442;20251221;18;4;3;21;0;21;6.97;1345.31;S;2026-07-01 10:00:00;
1443;RUP00001443;20251116;80;9;2;38;0;38;3.02;4563.62;S;2026-07-01 10:00:00;
1444;RUP00001444;20251115;15;2;8;14;0;14;3.58;157.4;S;2026-07-01 10:00:00;
1445;RUP00001445;20251215;18;3;6;27;0;27;1.35;1449.93;S;2026-07-01 10:00:00;
1446;RUP00001446;20251123;46;2;2;15;0;15;1.36;1770.9;S;2026-07-01 10:00:00;
1447;RUP00001447;20251125;114;4;3;28;0;28;6.8;1425.51;S;2026-07-01 10:00:00;
1448;RUP00001448;20251003;82;8;8;29;0;29;4.98;408.36;S;2026-07-01 10:00:00;
1449;RUP00001449;20251117;50;4;2;13;0;13;1.91;88.16;S;2026-07-01 10:00:00;
1450;RUP00001450;20251005;69;2;1;13;0;13;4.57;656.6;S;2026-07-01 10:00:00;
1451;RUP00001451;20251019;58;1;2;44;0;44;3.52;1682.76;S;2026-07-01 10:00:00;
1452;RUP00001452;20251009;69;5;3;33;0;33;1.58;1285.21;S;2026-07-01 10:00:00;
1453;RUP00001453;20251109;102;8;4;25;0;25;3.17;1240.28;S;2026-07-01 10:00:00;
1454;RUP00001454;20251029;92;4;3;37;0;37;6.0;96.77;S;2026-07-01 10:00:00;
1455;RUP00001455;20251114;48;3;4;16;0;16;4.74;343.27;S;2026-07-01 10:00:00;
1456;RUP00001456;20251224;101;1;5;23;0;23;3.42;1475.58;S;2026-07-01 10:00:00;
1457;RUP00001457;20251209;68;10;2;18;0;18;3.27;332.43;S;2026-07-01 10:00:00;
1458;RUP00001458;20251113;22;6;2;13;0;13;6.89;586.96;S;2026-07-01 10:00:00;
1459;RUP00001459;20251003;99;4;2;34;0;34;4.07;4637.7;S;2026-07-01 10:00:00;
1460;RUP00001460;20251031;68;4;7;25;0;25;3.15;292.26;S;2026-07-01 10:00:00;
1461;RUP00001461;20251011;46;8;7;34;0;34;3.43;4820.26;S;2026-07-01 10:00:00;
1462;RUP00001462;20251229;17;2;2;38;0;38;1.85;2235.75;S;2026-07-01 10:00:00;
1463;RUP00001463;20251030;21;2;6;44;0;44;1.71;4147.7;S;2026-07-01 10:00:00;
1464;RUP00001464;20251012;47;9;8;20;0;20;5.94;2477.96;S;2026-07-01 10:00:00;
1465;RUP00001465;20251207;100;11;3;33;0;33;5.31;1713.47;S;2026-07-01 10:00:00;
1466;RUP00001466;20251231;9;8;5;36;0;36;5.01;2558.57;S;2026-07-01 10:00:00;
1467;RUP00001467;20251211;27;9;7;38;0;38;2.42;1780.45;S;2026-07-01 10:00:00;
1468;RUP00001468;20251228;35;11;2;37;0;37;2.38;4456.99;S;2026-07-01 10:00:00;
1469;RUP00001469;20251121;53;2;6;20;0;20;6.75;2501.13;S;2026-07-01 10:00:00;
1470;RUP00001470;20251105;62;6;1;26;0;26;6.82;2682.62;S;2026-07-01 10:00:00;
1471;RUP00001471;20251003;34;11;3;40;0;40;3.73;579.39;S;2026-07-01 10:00:00;
1472;RUP00001472;20251212;30;9;4;14;0;14;4.17;992.22;S;2026-07-01 10:00:00;
1473;RUP00001473;20251113;19;4;6;19;0;19;4.95;1590.45;S;2026-07-01 10:00:00;
1474;RUP00001474;20251025;48;11;5;24;0;24;4.84;504.15;S;2026-07-01 10:00:00;
1475;RUP00001475;20251010;33;12;6;17;0;17;3.85;241.33;S;2026-07-01 10:00:00;
1476;RUP00001476;20251122;26;10;6;37;0;37;3.54;464.18;S;2026-07-01 10:00:00;
1477;RUP00001477;20251223;90;3;1;29;0;29;5.24;1216.2;S;2026-07-01 10:00:00;
1478;RUP00001478;20251205;85;2;2;28;0;28;2.48;3431.93;S;2026-07-01 10:00:00;
1479;RUP00001479;20251012;25;3;6;18;0;18;5.42;435.37;S;2026-07-01 10:00:00;
1480;RUP00001480;20251228;30;9;8;21;0;21;4.97;1098.37;S;2026-07-01 10:00:00;
1481;RUP00001481;20251117;94;9;2;27;0;27;3.2;3019.44;S;2026-07-01 10:00:00;
1482;RUP00001482;20251023;4;11;5;21;0;21;6.94;768.89;S;2026-07-01 10:00:00;
1483;RUP00001483;20251008;25;2;5;20;0;20;4.97;333.21;S;2026-07-01 10:00:00;
1484;RUP00001484;20251208;47;12;1;21;0;21;2.13;2108.14;S;2026-07-01 10:00:00;
1485;RUP00001485;20251030;85;12;6;33;0;33;4.1;2798.83;S;2026-07-01 10:00:00;
1486;RUP00001486;20251213;32;1;2;44;0;44;2.69;2014.21;S;2026-07-01 10:00:00;
1487;RUP00001487;20251015;93;10;5;21;0;21;1.48;1189.49;S;2026-07-01 10:00:00;
1488;RUP00001488;20251031;24;5;6;11;0;11;2.45;1259.43;S;2026-07-01 10:00:00;
1489;RUP00001489;20251116;78;10;8;45;0;45;6.51;4418.18;S;2026-07-01 10:00:00;
1490;RUP00001490;20251004;49;1;7;37;0;37;1.8;3011.85;S;2026-07-01 10:00:00;
1491;RUP00001491;20251201;51;7;2;10;0;10;2.93;280.47;S;2026-07-01 10:00:00;
1492;RUP00001492;20251020;103;4;7;11;0;11;5.61;1362.64;S;2026-07-01 10:00:00;
1493;RUP00001493;20251220;69;3;6;24;0;24;3.92;1432.99;S;2026-07-01 10:00:00;
1494;RUP00001494;20251023;96;5;8;24;0;24;3.98;1344.96;S;2026-07-01 10:00:00;
1495;RUP00001495;20251021;13;5;8;11;0;11;4.64;202.73;S;2026-07-01 10:00:00;
1496;RUP00001496;20251206;120;9;2;28;0;28;1.05;1953.99;S;2026-07-01 10:00:00;
1497;RUP00001497;20251110;118;5;4;30;0;30;3.45;3131.6;S;2026-07-01 10:00:00;
1498;RUP00001498;20251010;14;1;6;21;0;21;3.02;136.44;S;2026-07-01 10:00:00;
1499;RUP00001499;20251223;72;8;4;37;0;37;1.92;1130.36;S;2026-07-01 10:00:00;
1500;RUP00001500;20251026;47;8;1;18;0;18;2.49;1817.63;S;2026-07-01 10:00:00;
1501;RUP00001501;20251215;43;4;4;33;0;33;1.11;4441.34;S;2026-07-01 10:00:00;
1502;RUP00001502;20251108;9;3;1;19;0;19;3.23;1259.29;S;2026-07-01 10:00:00;
1503;RUP00001503;20251204;20;11;1;38;0;38;1.81;218.36;S;2026-07-01 10:00:00;
1504;RUP00001504;20251029;94;2;8;45;0;45;4.46;3431.69;S;2026-07-01 10:00:00;
1505;RUP00001505;20251102;6;4;8;30;0;30;5.2;3156.05;S;2026-07-01 10:00:00;
1506;RUP00001506;20251019;66;2;1;30;0;30;6.67;2216.52;S;2026-07-01 10:00:00;
1507;RUP00001507;20251123;59;8;1;40;0;40;4.73;1110.98;S;2026-07-01 10:00:00;
1508;RUP00001508;20251008;13;3;6;34;0;34;5.59;641.62;S;2026-07-01 10:00:00;
1509;RUP00001509;20251203;73;6;2;15;0;15;4.56;911.67;S;2026-07-01 10:00:00;
1510;RUP00001510;20251107;115;1;1;30;0;30;3.84;2515.27;S;2026-07-01 10:00:00;
1511;RUP00001511;20251118;87;3;2;40;0;40;6.2;5626.11;S;2026-07-01 10:00:00;
1512;RUP00001512;20251129;106;3;3;19;0;19;5.55;2167.54;S;2026-07-01 10:00:00;
1513;RUP00001513;20251116;49;8;3;39;0;39;6.67;2165.62;S;2026-07-01 10:00:00;
1514;RUP00001514;20251208;70;6;4;38;0;38;5.78;3949.03;S;2026-07-01 10:00:00;
1515;RUP00001515;20251221;95;9;5;35;0;35;1.54;4640.6;S;2026-07-01 10:00:00;
1516;RUP00001516;20251121;88;2;5;18;0;18;3.27;2226.56;S;2026-07-01 10:00:00;
1517;RUP00001517;20251211;30;11;6;35;0;35;4.75;2324.66;S;2026-07-01 10:00:00;
1518;RUP00001518;20251205;57;10;3;12;0;12;5.17;781.77;S;2026-07-01 10:00:00;
1519;RUP00001519;20251117;68;5;8;22;0;22;4.44;257.24;S;2026-07-01 10:00:00;
1520;RUP00001520;20251129;7;8;2;41;0;41;4.85;1951.59;S;2026-07-01 10:00:00;
1521;RUP00001521;20251111;104;7;4;13;0;13;5.85;190.57;S;2026-07-01 10:00:00;
1522;RUP00001522;20251226;55;4;1;14;0;14;4.94;1480.05;S;2026-07-01 10:00:00;
1523;RUP00001523;20251008;90;5;2;13;0;13;5.32;649.53;S;2026-07-01 10:00:00;
1524;RUP00001524;20251227;90;3;5;38;0;38;1.17;1604.93;S;2026-07-01 10:00:00;
1525;RUP00001525;20251015;19;11;8;15;0;15;2.31;1470.19;S;2026-07-01 10:00:00;
1526;RUP00001526;20251008;46;7;4;28;0;28;5.36;2356.58;S;2026-07-01 10:00:00;
1527;RUP00001527;20251205;78;6;3;36;0;36;3.64;3909.91;S;2026-07-01 10:00:00;
1528;RUP00001528;20251225;38;9;8;21;0;21;4.18;2188.81;S;2026-07-01 10:00:00;
1529;RUP00001529;20251201;70;5;6;44;0;44;2.75;5212.94;S;2026-07-01 10:00:00;
1530;RUP00001530;20251224;92;11;7;39;0;39;5.27;112.68;S;2026-07-01 10:00:00;
1531;RUP00001531;20251118;47;11;3;37;0;37;7.0;3929.66;S;2026-07-01 10:00:00;
1532;RUP00001532;20251104;99;11;5;44;0;44;6.79;3426.37;S;2026-07-01 10:00:00;
1533;RUP00001533;20251229;22;5;1;20;0;20;3.82;721.7;S;2026-07-01 10:00:00;
1534;RUP00001534;20251017;58;9;4;26;0;26;4.84;865.06;S;2026-07-01 10:00:00;
1535;RUP00001535;20251129;114;8;7;27;0;27;6.65;734.82;S;2026-07-01 10:00:00;
1536;RUP00001536;20251109;107;4;2;16;0;16;2.62;742.3;S;2026-07-01 10:00:00;
1537;RUP00001537;20251102;38;7;7;13;0;13;2.72;722.08;S;2026-07-01 10:00:00;
1538;RUP00001538;20251024;91;11;8;13;0;13;3.81;788.76;S;2026-07-01 10:00:00;
1539;RUP00001539;20251122;99;9;3;20;0;20;6.64;1972.0;S;2026-07-01 10:00:00;
1540;RUP00001540;20251117;71;10;4;14;0;14;1.48;895.84;S;2026-07-01 10:00:00;
1541;RUP00001541;20251119;2;5;8;33;0;33;5.74;2495.95;S;2026-07-01 10:00:00;
1542;RUP00001542;20251231;108;6;1;24;0;24;2.72;2148.42;S;2026-07-01 10:00:00;
1543;RUP00001543;20251024;62;8;8;35;0;35;2.92;3360.45;S;2026-07-01 10:00:00;
1544;RUP00001544;20251115;80;12;8;44;0;44;6.83;3234.37;S;2026-07-01 10:00:00;
1545;RUP00001545;20251105;110;12;2;21;0;21;4.02;434.04;S;2026-07-01 10:00:00;
1546;RUP00001546;20251104;51;10;5;11;0;11;6.05;262.52;S;2026-07-01 10:00:00;
1547;RUP00001547;20251024;95;9;8;43;0;43;1.19;5694.51;S;2026-07-01 10:00:00;
1548;RUP00001548;20251128;76;8;6;26;0;26;5.86;3078.79;S;2026-07-01 10:00:00;
1549;RUP00001549;20251012;107;8;6;37;0;37;3.43;1503.81;S;2026-07-01 10:00:00;
1550;RUP00001550;20251129;69;4;6;33;0;33;1.94;2255.96;S;2026-07-01 10:00:00;
1551;RUP00001551;20251231;57;5;3;45;0;45;6.42;2614.86;S;2026-07-01 10:00:00;
1552;RUP00001552;20251226;32;1;5;33;0;33;6.25;1160.01;S;2026-07-01 10:00:00;
1553;RUP00001553;20251026;108;7;3;31;0;31;5.45;2725.71;S;2026-07-01 10:00:00;
1554;RUP00001554;20251022;84;10;2;29;0;29;5.63;1469.23;S;2026-07-01 10:00:00;
1555;RUP00001555;20251205;80;9;4;32;0;32;1.25;2939.22;S;2026-07-01 10:00:00;
1556;RUP00001556;20251130;108;8;5;36;0;36;3.89;2368.6;S;2026-07-01 10:00:00;
1557;RUP00001557;20251003;9;11;1;32;0;32;6.54;2249.34;S;2026-07-01 10:00:00;
1558;RUP00001558;20251229;88;8;3;44;0;44;6.01;5058.57;S;2026-07-01 10:00:00;
1559;RUP00001559;20251115;59;1;5;44;0;44;2.09;1290.42;S;2026-07-01 10:00:00;
1560;RUP00001560;20251225;64;6;5;13;0;13;6.54;1901.8;S;2026-07-01 10:00:00;
1561;RUP00001561;20251130;42;3;2;37;0;37;1.73;2907.75;S;2026-07-01 10:00:00;
1562;RUP00001562;20251217;59;3;1;20;0;20;5.5;459.58;S;2026-07-01 10:00:00;
1563;RUP00001563;20251126;38;12;1;20;0;20;4.07;2130.13;S;2026-07-01 10:00:00;
1564;RUP00001564;20251022;88;11;3;27;0;27;3.36;3043.4;S;2026-07-01 10:00:00;
1565;RUP00001565;20251011;33;12;8;34;0;34;2.52;752.84;S;2026-07-01 10:00:00;
1566;RUP00001566;20251103;52;4;8;12;0;12;6.97;402.39;S;2026-07-01 10:00:00;
1567;RUP00001567;20251211;93;7;6;10;0;10;2.18;713.68;S;2026-07-01 10:00:00;
1568;RUP00001568;20251223;104;4;1;11;0;11;3.63;124.38;S;2026-07-01 10:00:00;
1569;RUP00001569;20251128;36;9;5;33;0;33;5.92;4317.01;S;2026-07-01 10:00:00;
1570;RUP00001570;20251203;39;7;7;43;0;43;6.89;3051.2;S;2026-07-01 10:00:00;
1571;RUP00001571;20251213;92;7;8;11;0;11;6.21;25.03;S;2026-07-01 10:00:00;
1572;RUP00001572;20251115;64;1;1;34;0;34;2.67;4075.38;S;2026-07-01 10:00:00;
1573;RUP00001573;20251101;50;7;8;13;0;13;3.23;59.58;S;2026-07-01 10:00:00;
1574;RUP00001574;20251103;11;1;5;44;0;44;3.33;3960.28;S;2026-07-01 10:00:00;
1575;RUP00001575;20251010;61;1;5;13;0;13;1.15;1924.54;S;2026-07-01 10:00:00;
1576;RUP00001576;20251219;75;7;7;13;0;13;2.55;893.59;S;2026-07-01 10:00:00;
1577;RUP00001577;20251028;98;11;6;41;0;41;4.29;1833.73;S;2026-07-01 10:00:00;
1578;RUP00001578;20251009;104;4;5;31;0;31;4.61;357.72;S;2026-07-01 10:00:00;
1579;RUP00001579;20251006;117;7;6;27;0;27;2.89;123.36;S;2026-07-01 10:00:00;
1580;RUP00001580;20251103;11;2;2;44;0;44;4.07;4526.54;S;2026-07-01 10:00:00;
1581;RUP00001581;20251028;11;8;1;26;0;26;4.93;2357.72;S;2026-07-01 10:00:00;
1582;RUP00001582;20251226;22;6;1;36;0;36;1.68;955.13;S;2026-07-01 10:00:00;
1583;RUP00001583;20251222;75;1;6;18;0;18;2.41;2142.56;S;2026-07-01 10:00:00;
1584;RUP00001584;20251219;85;10;7;14;0;14;3.0;1690.58;S;2026-07-01 10:00:00;
1585;RUP00001585;20251127;58;11;7;30;0;30;3.34;1008.58;S;2026-07-01 10:00:00;
1586;RUP00001586;20251025;106;4;2;15;0;15;5.73;1109.82;S;2026-07-01 10:00:00;
1587;RUP00001587;20251121;101;3;4;41;0;41;3.27;4019.1;S;2026-07-01 10:00:00;
1588;RUP00001588;20251112;2;12;5;30;0;30;6.3;2414.08;S;2026-07-01 10:00:00;
1589;RUP00001589;20251227;113;1;5;10;0;10;4.08;750.96;S;2026-07-01 10:00:00;
1590;RUP00001590;20251125;82;3;6;32;0;32;5.13;425.61;S;2026-07-01 10:00:00;
1591;RUP00001591;20251127;92;3;4;40;0;40;6.92;119.13;S;2026-07-01 10:00:00;
1592;RUP00001592;20251215;33;12;4;12;0;12;3.34;301.96;S;2026-07-01 10:00:00;
1593;RUP00001593;20251109;58;3;5;40;0;40;2.37;2281.59;S;2026-07-01 10:00:00;
1594;RUP00001594;20251129;48;7;2;12;0;12;2.36;196.78;S;2026-07-01 10:00:00;
1595;RUP00001595;20251026;94;11;2;41;0;41;5.34;3620.72;S;2026-07-01 10:00:00;
1596;RUP00001596;20251206;114;9;1;30;0;30;4.5;932.27;S;2026-07-01 10:00:00;
1597;RUP00001597;20251015;52;7;4;36;0;36;6.95;894.41;S;2026-07-01 10:00:00;
1598;RUP00001598;20251004;76;5;2;35;0;35;6.77;3757.1;S;2026-07-01 10:00:00;
1599;RUP00001599;20251016;14;4;3;13;0;13;1.16;109.61;S;2026-07-01 10:00:00;
1600;RUP00001600;20251202;92;9;5;44;0;44;5.35;143.92;S;2026-07-01 10:00:00;
1601;RUP00001601;20251113;6;6;7;32;0;32;1.02;3110.26;S;2026-07-01 10:00:00;
1602;RUP00001602;20251201;82;10;6;30;0;30;1.29;427.08;S;2026-07-01 10:00:00;
1603;RUP00001603;20251130;118;12;1;32;0;32;1.93;2664.13;S;2026-07-01 10:00:00;
1604;RUP00001604;20251205;39;1;8;20;0;20;3.34;2021.16;S;2026-07-01 10:00:00;
1605;RUP00001605;20251010;97;3;8;26;0;26;6.69;482.66;S;2026-07-01 10:00:00;
1606;RUP00001606;20251108;16;10;8;25;0;25;3.52;1936.72;S;2026-07-01 10:00:00;
1607;RUP00001607;20251024;44;2;6;25;0;25;1.53;886.14;S;2026-07-01 10:00:00;
1608;RUP00001608;20251115;32;10;4;14;0;14;3.24;793.06;S;2026-07-01 10:00:00;
1609;RUP00001609;20251127;12;2;2;16;0;16;1.99;128.37;S;2026-07-01 10:00:00;
1610;RUP00001610;20251225;7;2;6;25;0;25;5.01;816.27;S;2026-07-01 10:00:00;
1611;RUP00001611;20251218;17;3;6;45;0;45;5.66;2496.27;S;2026-07-01 10:00:00;
1612;RUP00001612;20251223;85;3;1;24;0;24;6.05;3367.01;S;2026-07-01 10:00:00;
1613;RUP00001613;20251031;86;11;2;35;0;35;4.05;1206.99;S;2026-07-01 10:00:00;
1614;RUP00001614;20251217;56;9;1;44;0;44;2.31;3312.06;S;2026-07-01 10:00:00;
1615;RUP00001615;20251005;63;11;2;41;0;41;4.15;2091.12;S;2026-07-01 10:00:00;
1616;RUP00001616;20251004;109;5;6;34;0;34;5.65;4795.25;S;2026-07-01 10:00:00;
1617;RUP00001617;20251201;14;7;8;13;0;13;5.58;94.37;S;2026-07-01 10:00:00;
1618;RUP00001618;20251109;47;11;5;16;0;16;4.23;2093.74;S;2026-07-01 10:00:00;
1619;RUP00001619;20251105;64;10;7;10;0;10;1.18;1459.85;S;2026-07-01 10:00:00;
1620;RUP00001620;20251202;85;7;7;32;0;32;1.66;5254.71;S;2026-07-01 10:00:00;
1621;RUP00001621;20251128;51;11;5;38;0;38;1.37;756.61;S;2026-07-01 10:00:00;
1622;RUP00001622;20251006;92;6;4;30;0;30;5.95;81.48;S;2026-07-01 10:00:00;
1623;RUP00001623;20251208;69;7;7;11;0;11;4.91;728.15;S;2026-07-01 10:00:00;
1624;RUP00001624;20251103;93;7;1;12;0;12;6.88;645.2;S;2026-07-01 10:00:00;
1625;RUP00001625;20251207;16;5;2;38;0;38;6.41;2141.48;S;2026-07-01 10:00:00;
1626;RUP00001626;20251221;53;7;5;15;0;15;4.58;1440.35;S;2026-07-01 10:00:00;
1627;RUP00001627;20251125;104;9;6;38;0;38;5.63;330.2;S;2026-07-01 10:00:00;
1628;RUP00001628;20251026;49;5;3;32;0;32;4.16;2592.76;S;2026-07-01 10:00:00;
1629;RUP00001629;20251027;92;3;7;22;0;22;3.47;58.99;S;2026-07-01 10:00:00;
1630;RUP00001630;20251114;52;11;1;23;0;23;4.24;780.0;S;2026-07-01 10:00:00;
1631;RUP00001631;20251130;58;4;5;35;0;35;6.37;1948.78;S;2026-07-01 10:00:00;
1632;RUP00001632;20251226;2;5;3;44;0;44;4.67;4599.19;S;2026-07-01 10:00:00;
1633;RUP00001633;20251120;85;12;3;25;0;25;1.83;3218.0;S;2026-07-01 10:00:00;
1634;RUP00001634;20251204;95;6;7;44;0;44;6.77;6557.52;S;2026-07-01 10:00:00;
1635;RUP00001635;20251115;39;4;4;19;0;19;6.03;1322.14;S;2026-07-01 10:00:00;
1636;RUP00001636;20251013;61;8;7;31;0;31;6.02;5175.81;S;2026-07-01 10:00:00;
1637;RUP00001637;20251221;97;7;8;33;0;33;6.98;709.78;S;2026-07-01 10:00:00;
1638;RUP00001638;20251218;42;10;7;31;0;31;7.0;1985.15;S;2026-07-01 10:00:00;
1639;RUP00001639;20251025;43;6;2;29;0;29;6.71;3538.58;S;2026-07-01 10:00:00;
1640;RUP00001640;20251117;14;2;6;29;0;29;4.8;337.77;S;2026-07-01 10:00:00;
1641;RUP00001641;20251020;84;5;2;42;0;42;6.66;1940.84;S;2026-07-01 10:00:00;
1642;RUP00001642;20251004;14;5;4;35;0;35;3.23;357.58;S;2026-07-01 10:00:00;
1643;RUP00001643;20251228;49;2;5;11;0;11;5.19;787.46;S;2026-07-01 10:00:00;
1644;RUP00001644;20251009;91;5;8;33;0;33;7.0;2451.84;S;2026-07-01 10:00:00;
1645;RUP00001645;20251217;60;6;3;31;0;31;3.99;2899.34;S;2026-07-01 10:00:00;
1646;RUP00001646;20251108;58;2;5;28;0;28;6.19;1365.5;S;2026-07-01 10:00:00;
1647;RUP00001647;20251014;65;3;7;37;0;37;1.0;2515.23;S;2026-07-01 10:00:00;
1648;RUP00001648;20251018;42;1;1;12;0;12;1.76;906.9;S;2026-07-01 10:00:00;
1649;RUP00001649;20251214;27;6;5;31;0;31;1.21;1961.26;S;2026-07-01 10:00:00;
